user_id,course_name,country,device_type,avg_session_time_min,days_active_last_30,videos_watched,assignments_completed,activity_level,feedback_text,dropout
4474,Python,USA,desktop,11,23,43,7,low,i was enjoying the course but now feeling lost,0
4475,AI,UK,,138,5,117,15,low,not enough support,0
4476,Web Development,India,tablet,115,17,29,14,low,i was enjoying the course but now feeling lost,0
4477,Python,USA,desktop,81,19,10,18,low,,1
4478,Python,USA,desktop,87,14,7,24,low,too fast pace for beginners,1
4479,Data Science,Canada,desktop,42,21,4,9,low,not enough support,0
4480,AI,,tablet,37,8,7,1,high,content is good but explanations are confusing,1
4481,,USA,desktop,92,10,4,24,low,,1
4482,Python,Germany,tablet,85,1,9,26,medium,not enough support,0
4483,Data Science,UK,desktop,59,5,14,24,medium,need more examples and practice,0
4484,Cyber Security,India,,152,25,101,3,,great start but later became difficult,1
4485,,Germany,mobile,156,26,55,3,,not enough support,0
4486,Python,Germany,,37,25,113,19,low,need more examples and practice,0
4487,Python,Germany,,21,25,54,11,,i stopped understanding after few lessons,0
4488,Data Science,Germany,desktop,161,22,2,16,,platform is good but i am losing interest,0
4489,AI,India,,130,13,40,20,low,initially motivated but now skipping videos,1
4490,Python,Canada,,83,13,9,28,,great start but later became difficult,0
4491,Cyber Security,,,156,23,6,21,medium,i stopped understanding after few lessons,0
4492,Python,USA,desktop,143,12,62,3,low,i was enjoying the course but now feeling lost,0
4493,Cyber Security,Germany,tablet,1,24,114,7,medium,,0
4494,,USA,mobile,107,4,62,15,medium,need more examples and practice,0
4495,,USA,mobile,28,8,87,14,high,platform is good but i am losing interest,0
4496,Web Development,Germany,tablet,50,24,25,29,high,platform is good but i am losing interest,0
4497,Web Development,Canada,tablet,35,28,33,13,,not enough support,0
4498,Cyber Security,USA,,156,10,71,18,medium,need more examples and practice,0
4499,AI,UK,mobile,137,6,38,10,,i was enjoying the course but now feeling lost,0
4500,Python,USA,tablet,152,1,59,24,low,too fast pace for beginners,0
4501,Python,,,132,23,68,12,medium,initially motivated but now skipping videos,0
4502,Web Development,Germany,mobile,41,11,99,22,,great start but later became difficult,0
4503,Cyber Security,India,desktop,67,4,106,7,medium,need more examples and practice,1
4504,Python,USA,desktop,48,28,25,22,,i was enjoying the course but now feeling lost,0
4505,Python,Canada,mobile,86,26,61,8,low,initially motivated but now skipping videos,0
4506,AI,UK,mobile,58,23,9,1,high,too fast pace for beginners,0
4507,Data Science,UK,desktop,39,1,96,19,medium,great start but later became difficult,0
4508,Web Development,India,desktop,25,13,99,1,,lectures are boring and repetitive,1
4509,Web Development,,mobile,60,6,53,7,high,i was enjoying the course but now feeling lost,0
4510,Data Science,India,,117,4,30,17,low,,1
4511,Python,,tablet,86,3,37,23,high,content is good but explanations are confusing,0
4512,AI,USA,tablet,114,9,113,21,low,initially motivated but now skipping videos,1
4513,AI,Germany,mobile,175,28,24,6,,initially motivated but now skipping videos,1
4514,Web Development,Canada,tablet,84,15,108,10,low,i was enjoying the course but now feeling lost,1
4515,AI,UK,desktop,155,5,76,28,high,,0
4516,,India,desktop,124,20,64,21,,i stopped understanding after few lessons,1
4517,Data Science,Canada,tablet,111,5,99,29,,platform is good but i am losing interest,0
4518,Python,,mobile,42,8,99,27,medium,platform is good but i am losing interest,0
4519,,Germany,desktop,52,0,49,24,,initially motivated but now skipping videos,0
4520,Data Science,UK,,48,28,23,19,,great start but later became difficult,0
4521,Cyber Security,UK,,32,15,26,0,,,0
4522,Web Development,,desktop,152,26,81,24,medium,content is good but explanations are confusing,1
4523,AI,Germany,desktop,131,16,49,15,low,i was enjoying the course but now feeling lost,1
4524,Cyber Security,UK,tablet,118,12,110,15,high,content is good but explanations are confusing,0
4525,AI,Germany,mobile,155,5,49,28,,i stopped understanding after few lessons,0
4526,,UK,tablet,168,1,14,9,high,lectures are boring and repetitive,0
4527,Python,USA,mobile,23,7,16,23,high,too fast pace for beginners,0
4528,Python,,,135,22,28,16,,content is good but explanations are confusing,0
4529,Python,Germany,,127,21,4,28,high,great start but later became difficult,1
4530,AI,Canada,mobile,37,3,10,9,low,need more examples and practice,1
4531,Cyber Security,USA,tablet,7,8,79,5,high,platform is good but i am losing interest,0
4532,Python,Canada,desktop,77,22,51,13,high,,1
4533,Cyber Security,,mobile,82,6,33,25,medium,not enough support,1
4534,AI,UK,tablet,95,20,80,27,low,need more examples and practice,0
4535,,Canada,,22,0,32,27,high,content is good but explanations are confusing,0
4536,Cyber Security,USA,desktop,78,13,113,14,,too fast pace for beginners,0
4537,,Germany,,82,29,48,3,high,i was enjoying the course but now feeling lost,0
4538,AI,India,mobile,145,1,30,26,,i was enjoying the course but now feeling lost,0
4539,AI,Canada,,19,7,17,1,low,lectures are boring and repetitive,0
4540,Web Development,India,,95,10,114,18,low,too fast pace for beginners,0
4541,AI,,mobile,39,4,88,27,medium,i stopped understanding after few lessons,1
4542,AI,Canada,desktop,117,17,4,12,,not enough support,1
4543,Data Science,Canada,mobile,36,11,29,11,,need more examples and practice,0
4544,Python,Germany,tablet,15,20,44,24,low,initially motivated but now skipping videos,0
4545,Web Development,UK,mobile,157,23,119,20,,,0
4546,Web Development,USA,mobile,60,19,86,22,,lectures are boring and repetitive,0
4547,Web Development,USA,desktop,168,18,37,12,high,platform is good but i am losing interest,1
4548,Data Science,USA,tablet,144,4,108,14,medium,,0
4549,,,,161,28,81,1,high,,1
4550,AI,UK,,89,6,95,7,low,content is good but explanations are confusing,0
4551,Python,India,,16,1,93,2,,too fast pace for beginners,0
4552,Cyber Security,USA,,158,16,28,0,,initially motivated but now skipping videos,0
4553,,India,desktop,98,12,35,28,low,content is good but explanations are confusing,1
4554,AI,UK,tablet,104,10,8,23,,need more examples and practice,0
4555,Data Science,,desktop,44,4,22,10,low,content is good but explanations are confusing,1
4556,AI,UK,mobile,166,12,2,26,medium,i stopped understanding after few lessons,1
4557,AI,Germany,tablet,51,28,85,8,,too fast pace for beginners,0
4558,Data Science,USA,tablet,18,22,55,23,high,i stopped understanding after few lessons,0
4559,Web Development,,,5,12,119,16,high,i stopped understanding after few lessons,0
4560,Web Development,Germany,,168,7,39,27,medium,lectures are boring and repetitive,1
4561,Python,USA,,6,10,108,6,low,not enough support,0
4562,Python,UK,,76,7,55,22,,not enough support,0
4563,Web Development,UK,mobile,115,9,57,3,,not enough support,1
4564,,Canada,,12,24,30,28,high,platform is good but i am losing interest,0
4565,Cyber Security,Canada,desktop,12,26,85,28,low,too fast pace for beginners,0
4566,AI,UK,tablet,73,10,10,12,low,i was enjoying the course but now feeling lost,0
4567,Cyber Security,UK,mobile,106,27,41,27,,need more examples and practice,0
4568,AI,India,mobile,150,0,106,23,,great start but later became difficult,0
4569,Web Development,India,tablet,49,6,2,4,high,content is good but explanations are confusing,0
4570,Python,Germany,tablet,178,25,56,28,low,initially motivated but now skipping videos,0
4571,,Canada,tablet,4,7,13,11,,not enough support,0
4572,Python,Canada,mobile,178,5,45,19,,i stopped understanding after few lessons,1
4573,Cyber Security,UK,desktop,3,25,18,28,high,platform is good but i am losing interest,0
4574,Python,UK,desktop,144,13,59,4,high,i stopped understanding after few lessons,0
4575,Web Development,Germany,tablet,14,27,30,10,,initially motivated but now skipping videos,0
4576,,,mobile,64,19,35,1,medium,need more examples and practice,0
4577,Cyber Security,,,120,6,31,3,high,too fast pace for beginners,0
4578,,,mobile,169,2,62,9,,lectures are boring and repetitive,0
4579,AI,Canada,tablet,68,1,25,23,medium,lectures are boring and repetitive,1
4580,Python,India,mobile,59,21,64,6,,great start but later became difficult,0
4581,,,mobile,130,17,1,11,low,platform is good but i am losing interest,0
4582,Data Science,USA,mobile,119,21,69,7,medium,,0
4583,Python,Germany,,10,25,44,29,low,too fast pace for beginners,0
4584,AI,,tablet,75,2,77,22,,initially motivated but now skipping videos,0
4585,,USA,tablet,90,13,91,22,medium,initially motivated but now skipping videos,1
4586,Cyber Security,,tablet,101,17,96,26,low,initially motivated but now skipping videos,0
4587,AI,India,desktop,154,12,24,22,high,lectures are boring and repetitive,0
4588,Data Science,India,desktop,132,7,39,15,medium,i was enjoying the course but now feeling lost,1
4589,,,tablet,28,3,17,1,high,platform is good but i am losing interest,1
4590,Web Development,USA,mobile,130,14,109,2,high,too fast pace for beginners,1
4591,Python,Germany,mobile,66,11,97,16,low,lectures are boring and repetitive,0
4592,Cyber Security,USA,tablet,144,13,119,14,,i stopped understanding after few lessons,0
4593,Web Development,Germany,,124,19,11,17,low,great start but later became difficult,1
4594,,,,57,6,90,9,,need more examples and practice,1
4595,,Germany,mobile,151,23,23,21,low,i stopped understanding after few lessons,0
4596,AI,UK,mobile,151,11,96,1,low,not enough support,1
4597,,Canada,desktop,21,28,116,16,medium,lectures are boring and repetitive,0
4598,Cyber Security,Canada,,103,8,78,15,,not enough support,0
4599,Web Development,India,mobile,153,9,42,23,high,great start but later became difficult,1
4600,Cyber Security,UK,mobile,58,7,31,24,,not enough support,1
4601,Data Science,Canada,tablet,37,29,113,6,,great start but later became difficult,1
4602,Data Science,,desktop,177,19,80,18,low,platform is good but i am losing interest,0
4603,Python,Germany,,143,1,98,15,high,need more examples and practice,0
4604,Python,Germany,,156,25,46,0,medium,too fast pace for beginners,0
4605,Data Science,USA,desktop,132,15,44,3,low,i stopped understanding after few lessons,1
4606,,USA,mobile,47,20,34,12,medium,platform is good but i am losing interest,0
4607,Cyber Security,Germany,,178,22,76,9,medium,,1
4608,Data Science,,,103,17,8,10,,great start but later became difficult,1
4609,Python,Germany,,72,19,9,18,high,great start but later became difficult,0
4610,Data Science,USA,tablet,171,21,64,14,,i was enjoying the course but now feeling lost,1
4611,,Canada,desktop,89,23,58,10,high,content is good but explanations are confusing,1
4612,Data Science,India,,58,9,97,2,medium,i was enjoying the course but now feeling lost,1
4613,Cyber Security,USA,desktop,105,28,56,1,,i stopped understanding after few lessons,0
4614,Web Development,,mobile,69,5,109,10,medium,i stopped understanding after few lessons,1
4615,,Canada,desktop,46,5,100,9,low,initially motivated but now skipping videos,0
4616,Python,Canada,tablet,153,21,88,2,high,initially motivated but now skipping videos,0
4617,Cyber Security,Canada,tablet,25,19,85,26,medium,i was enjoying the course but now feeling lost,1
4618,Data Science,UK,desktop,121,12,9,4,medium,great start but later became difficult,0
4619,Data Science,UK,tablet,35,18,89,14,high,lectures are boring and repetitive,0
4620,Web Development,Canada,,15,16,18,3,medium,need more examples and practice,0
4621,Python,,tablet,106,1,103,16,low,i stopped understanding after few lessons,0
4622,Python,Germany,mobile,128,17,108,0,medium,i was enjoying the course but now feeling lost,1
4623,AI,,desktop,74,25,104,0,medium,too fast pace for beginners,1
4624,Python,UK,desktop,88,6,49,11,high,platform is good but i am losing interest,0
4625,Web Development,USA,mobile,163,26,67,9,high,not enough support,0
4626,AI,UK,mobile,29,13,103,8,low,great start but later became difficult,1
4627,AI,Germany,mobile,38,21,4,8,medium,content is good but explanations are confusing,0
4628,Data Science,India,mobile,24,14,28,24,,too fast pace for beginners,0
4629,Data Science,UK,,19,7,101,25,low,content is good but explanations are confusing,0
4630,Python,,tablet,174,8,115,19,,i stopped understanding after few lessons,0
4631,AI,,tablet,49,20,4,19,medium,content is good but explanations are confusing,0
4632,Data Science,Canada,,44,10,59,29,medium,i stopped understanding after few lessons,0
4633,Web Development,Canada,mobile,154,2,64,13,high,,0
4634,Data Science,Canada,desktop,153,19,27,25,low,great start but later became difficult,0
4635,,India,desktop,35,13,82,22,,need more examples and practice,1
4636,,Germany,desktop,164,26,99,28,medium,not enough support,1
4637,Data Science,USA,mobile,142,7,0,18,medium,lectures are boring and repetitive,1
4638,AI,,,56,2,28,9,high,,0
4639,AI,,,134,17,50,2,high,platform is good but i am losing interest,1
4640,Cyber Security,Germany,,32,22,35,19,high,lectures are boring and repetitive,1
4641,,India,tablet,26,13,31,26,low,,1
4642,Web Development,Canada,tablet,143,19,63,21,low,,0
4643,AI,Germany,tablet,177,28,13,16,medium,too fast pace for beginners,0
4644,Python,USA,tablet,56,7,31,26,,i was enjoying the course but now feeling lost,1
4645,,Canada,desktop,37,16,109,29,low,platform is good but i am losing interest,0
4646,Web Development,USA,desktop,125,7,8,2,high,too fast pace for beginners,0
4647,Web Development,UK,,53,4,82,11,high,i was enjoying the course but now feeling lost,0
4648,AI,USA,tablet,101,11,10,14,low,,0
4649,Web Development,Canada,,78,1,47,4,medium,content is good but explanations are confusing,0
4650,AI,UK,mobile,36,16,50,26,medium,too fast pace for beginners,1
4651,Data Science,Canada,tablet,101,12,3,14,medium,need more examples and practice,1
4652,,,tablet,11,21,40,19,medium,need more examples and practice,0
4653,Cyber Security,Canada,,27,13,24,23,high,content is good but explanations are confusing,1
4654,Data Science,UK,,2,8,16,15,low,lectures are boring and repetitive,0
4655,,USA,mobile,22,8,46,8,high,content is good but explanations are confusing,0
4656,AI,,,66,8,7,7,,great start but later became difficult,0
4657,,India,tablet,112,26,57,10,medium,not enough support,0
4658,AI,India,desktop,17,19,108,26,medium,,0
4659,Data Science,India,mobile,132,5,0,8,,,1
4660,Python,India,mobile,14,29,1,15,,too fast pace for beginners,1
